Carrera_Target,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
Civil,1,1,1,2,1,2,2,4,1,3,5,2,2,3,1,2,1,1,5,2,1,1,5,2,b
Civil,1,2,5,1,2,4,1,5,2,3,4,5,2,4,4,1,3,2,5,1,3,3,5,2,b
Civil,2,1,4,2,1,1,1,5,5,2,5,2,3,1,4,2,1,3,5,3,1,1,5,1,c
Civil,1,3,2,2,1,1,4,4,1,1,5,2,2,2,5,1,1,4,5,2,1,4,5,2,c
Civil,2,1,4,3,1,3,1,5,3,2,5,3,3,2,4,2,2,1,3,3,3,1,5,4,c
Civil,5,4,4,2,3,1,3,4,3,3,4,1,5,2,3,1,2,3,3,3,2,4,4,1,c
Civil,2,3,5,3,5,2,2,5,1,3,5,1,3,1,3,1,4,1,4,2,1,3,4,2,c
Civil,2,5,4,2,5,3,2,5,2,2,5,4,3,3,2,5,2,2,5,1,2,4,5,2,c
Civil,3,1,5,2,4,2,2,2,1,1,3,2,2,1,1,3,1,5,3,4,5,1,4,3,b
Civil,1,2,4,1,4,1,3,5,1,3,4,3,2,1,2,3,3,2,5,2,2,2,4,2,c
Civil,3,1,3,1,3,1,2,5,5,1,5,4,1,2,2,2,2,1,4,3,2,2,5,1,b
Civil,3,1,5,1,2,1,4,5,1,3,4,3,2,3,3,5,5,2,3,4,1,3,5,4,c
Civil,3,1,4,1,1,3,3,2,2,3,4,2,4,2,1,1,3,2,5,3,4,3,1,1,b
Civil,3,5,2,1,4,4,2,4,2,2,3,3,2,3,1,5,1,4,5,3,1,3,3,1,c
Civil,3,2,4,3,3,3,1,4,1,1,3,5,2,3,2,3,5,2,4,3,1,4,4,2,a
Civil,4,1,5,2,2,2,3,4,1,2,3,3,2,3,3,4,1,1,4,2,4,4,3,2,b
Civil,3,3,5,2,3,1,3,4,2,4,5,1,4,2,2,1,1,3,4,3,2,4,4,1,c
Civil,1,4,4,3,2,1,1,4,2,3,4,2,3,1,4,3,2,3,5,3,3,1,4,4,c
Civil,1,2,5,2,5,2,3,5,1,3,5,3,3,1,1,1,3,2,4,2,3,1,4,3,b
Civil,1,2,5,5,2,5,3,1,2,3,3,3,1,3,1,3,1,1,4,3,1,1,5,2,b
Civil,1,3,5,2,3,2,4,4,1,2,5,4,4,1,2,1,3,5,4,1,2,2,5,3,b
Civil,1,1,4,3,2,2,3,3,2,1,4,1,1,4,2,4,2,3,3,2,4,4,5,1,b
Civil,2,1,3,2,2,3,3,5,2,1,4,3,1,1,1,1,1,1,4,3,1,2,4,1,c
Civil,4,2,3,1,3,2,1,4,1,1,5,2,3,2,3,1,2,1,5,2,1,1,5,4,b
Civil,3,4,4,1,1,1,1,3,1,1,5,3,2,3,2,3,2,3,5,3,1,3,4,3,b
Civil,2,2,4,1,4,2,5,5,1,4,4,3,3,4,1,1,2,4,4,1,1,3,3,3,b
Civil,4,2,4,3,4,5,1,3,2,2,4,2,1,4,2,3,3,1,5,5,2,2,5,1,a
Civil,1,1,4,2,1,4,1,5,3,3,4,5,3,1,4,3,3,2,5,2,3,5,3,2,b
Civil,4,3,4,3,2,2,3,5,2,2,5,2,4,3,5,2,1,2,5,3,2,1,4,3,b
Civil,3,1,4,4,4,1,4,5,3,2,4,4,1,5,4,2,3,3,4,1,2,1,2,3,a
Civil,2,3,4,5,3,1,2,4,2,1,3,2,3,2,2,3,1,1,4,1,3,1,4,4,b
Civil,4,1,4,2,3,2,3,5,3,3,5,1,1,1,2,1,4,2,5,2,2,2,4,1,c
Civil,3,5,3,5,1,3,2,4,1,3,4,3,3,1,3,3,2,1,5,4,1,2,3,2,b
Civil,3,3,4,3,1,3,1,4,1,4,3,2,4,4,5,5,2,3,4,3,3,2,5,3,a
Civil,4,1,4,3,3,3,2,5,3,2,1,2,5,5,1,2,1,3,2,1,3,3,3,2,c
Civil,2,1,3,2,3,3,1,4,3,2,4,2,4,1,1,3,4,2,4,3,2,4,4,2,c
Civil,4,3,5,2,4,3,1,4,1,1,3,3,2,3,2,1,2,4,4,4,2,3,4,1,b
Civil,1,1,4,1,4,3,2,2,3,2,5,3,3,1,4,3,1,3,5,3,1,1,5,2,a
Civil,2,3,3,2,4,2,1,4,4,3,3,2,1,3,2,1,4,1,4,3,3,2,1,1,c
Civil,4,3,5,3,3,3,4,4,1,3,5,3,1,2,3,3,1,3,5,2,5,1,4,3,b
Civil,1,4,4,3,1,3,5,3,3,3,3,1,2,4,4,5,3,4,4,3,2,1,5,1,a
Civil,4,2,4,1,2,1,2,3,1,3,3,2,1,2,2,1,1,4,4,3,1,2,5,3,a
Civil,1,4,5,1,4,3,1,4,1,3,4,2,1,5,2,2,3,3,2,2,1,3,4,2,b
Civil,4,3,4,3,2,1,1,1,1,1,4,2,1,5,2,1,1,2,3,2,3,2,4,4,b
Civil,1,1,1,2,5,4,1,5,2,1,4,1,5,2,3,1,1,1,5,1,4,3,4,3,a
Civil,4,1,3,3,3,2,1,4,1,1,4,2,3,1,2,1,1,1,5,1,1,2,4,1,b
Civil,4,1,4,3,1,1,1,2,4,4,3,1,3,4,4,3,3,4,2,3,2,1,5,2,b
Civil,1,4,4,5,2,3,1,5,3,2,3,2,2,1,1,1,1,3,4,3,2,2,5,4,c
Civil,5,1,4,1,4,1,5,4,3,1,3,4,2,3,1,3,2,4,3,5,3,1,4,1,c
Civil,2,3,5,2,3,1,2,5,2,5,4,1,3,2,4,2,3,2,4,2,2,2,4,4,c
Civil,4,1,4,2,2,3,2,5,1,3,3,3,2,1,1,2,2,2,4,1,2,2,4,1,b
Civil,1,2,5,3,2,2,2,5,2,1,3,1,2,2,2,5,1,1,4,3,3,2,2,2,c
Civil,4,1,4,1,1,3,2,5,1,5,5,2,5,3,1,1,3,3,5,2,1,2,5,1,a
Civil,2,2,4,1,3,2,2,4,3,2,4,1,3,4,3,1,3,5,4,1,2,2,4,5,b
Civil,2,3,5,2,2,1,1,5,3,1,4,2,1,3,1,1,3,2,3,2,1,4,5,4,b
Civil,3,2,5,2,2,1,3,5,3,2,5,1,2,3,1,2,2,2,5,1,1,2,5,1,c
Civil,1,2,4,2,3,1,1,3,3,2,4,1,5,3,3,2,3,2,5,1,1,2,4,3,c
Civil,1,3,4,2,1,4,1,2,3,3,4,2,3,3,2,2,3,1,5,2,2,3,4,1,b
Civil,4,1,4,2,2,4,1,5,1,1,3,3,1,2,4,4,2,3,4,2,4,2,5,2,a
Civil,3,2,4,3,3,3,3,5,4,3,3,5,3,2,1,1,1,5,4,2,3,5,4,3,b
Civil,2,2,5,1,2,4,1,5,1,3,5,2,2,4,4,1,1,2,3,4,2,4,5,1,b
Civil,2,1,4,1,1,2,3,5,2,4,5,3,2,1,2,3,1,2,5,3,3,3,3,5,b
Civil,4,1,3,2,4,3,2,4,3,3,5,2,2,1,3,3,2,2,3,1,1,1,4,2,c
Civil,2,1,5,5,2,4,1,5,4,1,4,2,3,1,2,3,1,4,4,4,1,1,5,1,c
Civil,2,3,5,2,4,2,3,5,1,3,4,3,3,1,1,4,5,2,5,2,1,1,5,3,c
Civil,3,1,4,4,1,2,3,3,2,3,5,3,3,1,3,3,2,4,4,3,2,2,5,2,b
Civil,3,1,5,1,1,3,1,3,3,1,5,4,2,3,3,3,2,4,5,1,3,1,5,3,c
Civil,4,2,3,2,1,2,1,5,1,4,4,2,1,2,3,3,1,5,4,2,4,5,3,1,b
Civil,1,1,4,1,4,1,2,5,2,1,5,2,5,1,2,1,2,4,4,3,5,3,3,2,b
Civil,2,1,3,3,1,1,2,4,3,2,5,2,1,2,2,5,2,2,5,1,4,5,4,3,c
Civil,1,1,4,3,4,5,1,2,2,1,5,2,3,2,3,1,1,3,5,4,5,2,4,3,a
Civil,2,1,3,2,3,4,2,5,1,1,5,5,4,1,2,4,1,1,5,3,3,1,3,1,b
Civil,3,5,5,3,1,3,1,5,2,1,5,1,2,5,1,3,2,3,5,2,3,1,5,4,b
Civil,2,3,4,5,2,5,3,2,1,2,3,5,2,3,1,1,3,5,4,2,2,1,4,4,c
Civil,3,1,5,3,2,2,1,5,1,2,3,1,2,2,2,2,1,3,4,2,2,1,5,2,c
Civil,2,1,4,2,1,3,2,4,2,2,4,1,2,3,4,3,2,4,5,1,2,4,3,4,b
Civil,1,2,4,1,2,1,2,3,3,2,3,3,1,3,4,1,3,1,4,4,5,1,5,5,b
Civil,5,1,3,1,2,3,1,5,1,1,4,4,2,1,2,4,3,1,5,3,1,2,4,3,c
Civil,2,3,5,1,3,1,4,4,1,2,1,3,2,2,2,5,1,1,4,2,1,3,4,2,b
Civil,3,1,5,1,1,2,1,5,4,4,4,1,3,4,2,2,3,1,5,3,2,2,3,2,c
Civil,3,1,4,2,1,5,3,4,2,3,5,1,2,2,1,4,1,1,1,1,3,3,2,2,c
Civil,2,2,5,1,3,2,5,3,2,3,5,2,1,2,4,1,1,3,5,2,1,2,5,1,c
Civil,1,5,5,1,1,1,5,4,3,2,4,2,4,1,2,1,3,2,4,1,2,2,4,3,c
Civil,3,3,5,2,2,2,3,5,2,3,3,1,1,1,1,2,5,1,3,1,1,1,5,3,c
Civil,3,3,5,2,3,2,4,4,1,3,3,4,4,3,1,1,2,1,3,2,1,1,4,2,a
Civil,1,3,4,2,5,2,1,4,1,3,4,4,3,3,1,2,1,1,4,1,4,3,4,5,c
Civil,2,1,3,1,3,1,3,4,4,2,3,2,1,1,1,2,1,4,4,1,3,1,4,3,a
Civil,2,4,4,1,5,1,3,3,2,2,3,1,3,1,3,1,3,4,5,3,3,1,5,3,b
Civil,1,1,3,2,4,3,1,5,1,3,5,4,2,1,3,2,2,1,4,2,4,4,4,2,b
Civil,1,3,4,1,1,1,3,3,1,1,4,1,2,3,2,4,4,2,4,2,1,2,4,3,b
Civil,1,1,4,1,1,3,1,4,3,1,5,3,2,2,3,1,4,2,5,1,3,3,4,2,c
Civil,1,3,2,1,1,1,4,4,1,2,3,2,2,4,3,2,2,1,5,3,2,1,4,1,c
Civil,2,2,3,4,3,1,3,3,3,3,2,1,3,5,2,1,3,1,5,3,3,1,5,1,a
Civil,5,1,5,1,2,4,1,3,2,1,3,3,2,3,1,1,1,2,5,4,2,1,5,2,c
Civil,1,1,4,2,3,1,1,4,5,1,5,1,2,3,3,5,3,1,5,1,5,3,3,5,b
Civil,2,1,5,3,3,3,4,3,3,4,4,4,2,5,3,1,5,3,5,1,1,3,4,2,c
Civil,2,4,3,1,2,4,1,5,2,3,4,1,1,3,2,2,2,1,3,1,3,4,5,2,b
Civil,2,2,4,1,2,2,1,5,2,3,3,2,2,4,2,3,1,2,5,3,2,1,5,4,c
Civil,1,4,5,1,2,1,2,5,2,3,3,2,2,2,4,3,2,3,3,3,1,2,4,2,c
Civil,2,1,5,4,5,2,2,5,2,1,5,3,1,1,1,4,3,4,5,2,1,2,1,1,c
Civil,3,3,3,3,2,3,1,5,1,1,4,5,2,1,1,3,2,3,5,2,5,1,3,2,a
Civil,5,2,3,3,2,1,1,5,2,1,4,2,1,1,4,5,1,4,1,2,1,1,4,4,b
Civil,4,1,4,1,2,4,1,5,1,1,5,2,2,2,3,1,1,3,4,1,2,1,2,3,b
Civil,2,1,5,2,4,1,5,5,5,1,4,2,1,1,2,3,1,4,4,2,2,1,2,2,a
Civil,1,1,5,2,4,2,3,2,3,2,5,1,3,3,4,4,4,3,4,2,3,3,4,2,b
Civil,2,5,5,1,3,2,1,5,1,1,4,2,2,3,3,3,2,4,2,5,2,1,4,5,a
Civil,1,2,2,3,3,1,5,4,5,3,5,2,1,1,2,1,1,3,4,2,2,3,5,4,c
Civil,1,1,4,2,1,3,1,5,5,3,4,1,4,2,3,4,1,3,3,2,2,5,5,3,b
Civil,4,4,3,1,3,1,1,4,2,3,5,1,3,2,3,3,1,4,5,2,2,3,1,2,b
Civil,2,1,5,2,2,1,2,4,3,1,4,4,4,1,3,3,2,2,4,1,4,3,5,2,a
Civil,4,1,5,3,1,2,3,4,5,3,5,1,3,1,1,4,1,4,2,2,2,3,5,2,b
Civil,1,2,3,2,4,2,1,5,1,3,5,2,3,3,1,1,1,2,4,2,1,1,4,1,a
Civil,5,4,4,3,3,2,2,3,2,3,3,5,1,1,2,3,2,2,5,1,2,1,4,1,a
Civil,3,3,4,1,3,2,5,3,2,3,4,2,4,3,2,3,3,1,5,1,5,3,5,3,c
Civil,4,3,5,1,1,1,2,4,2,1,5,3,2,4,1,3,3,4,2,2,2,2,3,5,b
Civil,3,5,5,2,1,4,5,3,3,1,4,1,2,2,5,5,1,1,5,1,2,1,5,3,b
Civil,5,2,4,3,1,1,1,3,3,2,3,1,2,4,1,1,2,2,5,3,1,2,5,3,b
Civil,2,1,4,3,2,2,5,5,1,1,2,2,1,1,1,5,3,3,5,2,1,2,5,3,a
Civil,3,3,4,1,3,2,4,5,1,1,3,2,3,2,2,3,1,3,4,1,1,1,4,3,a
Civil,3,3,2,1,2,2,2,4,1,3,5,2,4,1,4,2,1,2,3,1,5,2,4,2,c
Civil,1,3,5,2,2,2,1,5,2,3,4,1,3,3,1,5,2,2,2,3,3,3,5,2,c
Civil,1,1,5,2,3,4,2,5,2,3,5,2,2,4,1,2,2,1,4,2,5,3,5,2,c
Civil,1,2,4,2,4,1,2,5,5,2,5,2,1,3,4,4,2,3,3,3,5,3,5,3,b
Civil,2,1,5,1,3,2,2,5,3,1,5,1,1,1,2,1,1,1,3,3,1,1,2,1,a
Civil,2,1,2,1,1,5,2,1,1,1,4,5,1,4,2,4,2,3,3,3,5,1,5,2,c
Civil,5,3,5,2,3,1,1,5,1,1,4,2,2,3,2,2,3,1,3,5,1,3,5,2,a
Civil,1,4,4,3,2,3,3,5,2,1,4,4,4,3,2,1,2,4,4,3,2,3,4,2,c
Civil,2,3,2,4,5,4,2,3,4,2,3,3,3,4,5,3,4,1,5,2,5,3,3,3,b
Civil,3,3,4,2,2,1,1,4,3,1,3,2,1,2,1,1,5,1,4,2,1,2,4,2,c
Civil,2,2,4,1,2,1,1,4,5,4,4,3,2,3,3,2,1,1,4,1,3,3,4,1,c
Civil,3,4,4,5,3,3,1,5,5,2,2,1,2,1,3,5,5,2,5,2,1,4,4,2,b
Civil,3,3,3,1,3,2,2,5,2,2,5,3,2,2,2,2,2,1,4,3,1,3,3,5,c
Civil,3,1,5,1,3,1,1,4,2,1,5,5,3,4,3,1,2,1,5,3,3,2,4,4,a
Civil,1,1,4,2,3,3,2,4,3,2,3,4,3,2,3,3,2,3,4,3,1,3,5,1,c
Civil,5,4,3,1,3,3,1,5,3,2,5,4,1,1,2,4,1,2,4,2,2,2,4,5,c
Civil,1,2,4,4,1,3,1,4,4,2,4,1,1,2,2,1,4,3,5,5,2,1,5,3,c
Civil,1,3,4,3,2,2,2,5,1,2,5,2,3,2,3,2,2,2,5,2,2,1,4,3,c
Civil,3,3,5,3,1,2,3,5,1,1,5,3,4,2,3,3,2,1,3,1,3,1,4,4,b
Civil,1,3,4,1,1,1,2,4,2,3,2,1,2,1,2,4,2,1,5,1,2,3,4,4,c
Civil,2,1,5,2,3,3,1,5,2,1,4,3,1,1,3,2,1,1,5,5,1,2,4,1,c
Civil,4,3,5,2,1,5,3,5,2,1,4,3,1,4,1,2,2,4,4,4,4,2,4,2,b
Civil,1,1,4,4,3,4,3,4,1,2,4,2,2,1,1,2,3,1,4,3,1,1,4,1,b
Mecanica,2,2,2,5,1,1,5,4,3,1,1,5,1,1,4,3,3,5,1,2,4,4,3,1,b
Mecanica,1,2,3,4,3,4,5,1,2,3,4,3,5,2,4,1,1,3,1,3,2,3,2,1,a
Mecanica,2,2,5,4,3,5,5,3,1,1,4,2,5,1,5,4,1,5,1,1,1,5,1,2,b
Mecanica,2,1,1,5,1,4,4,1,1,4,3,3,2,2,4,3,4,3,1,2,3,4,3,2,c
Mecanica,2,2,1,4,1,3,4,2,4,3,3,4,1,4,4,3,2,4,5,1,3,3,2,3,b
Mecanica,5,1,1,5,2,3,4,1,1,3,3,1,1,4,5,3,2,5,5,2,2,5,1,4,c
Mecanica,2,3,2,4,2,3,5,1,3,2,5,2,3,3,5,3,2,5,2,1,3,3,4,1,b
Mecanica,5,2,2,4,2,3,4,2,2,3,1,1,2,4,5,4,5,4,2,4,3,4,1,1,a
Mecanica,2,2,2,3,4,4,5,1,4,1,1,3,1,3,4,3,2,5,3,1,1,3,1,2,c
Mecanica,1,3,1,4,1,2,4,2,1,2,3,4,1,3,3,2,1,5,4,4,1,5,2,3,b
Mecanica,1,3,3,3,3,2,5,2,3,4,1,2,2,3,4,3,3,4,4,2,3,5,2,1,b
Mecanica,3,2,1,4,1,3,4,1,1,2,3,1,2,2,5,2,2,5,1,1,3,4,2,2,b
Mecanica,1,2,1,5,1,1,5,5,3,2,1,3,3,1,4,1,1,5,1,1,1,4,2,3,a
Mecanica,3,2,1,3,2,2,4,2,2,2,3,1,5,2,2,2,1,5,2,2,2,4,4,3,a
Mecanica,2,4,2,3,5,1,4,3,2,1,3,4,1,1,1,2,1,4,1,1,2,4,1,3,c
Mecanica,3,4,2,4,3,4,4,1,2,1,3,4,1,3,4,3,2,5,3,1,1,3,1,3,c
Mecanica,3,2,3,4,2,1,4,2,4,3,1,2,3,3,3,3,1,4,1,2,2,2,4,2,b
Mecanica,1,2,2,4,3,3,5,4,4,1,1,2,3,3,4,1,5,5,2,2,4,5,1,4,c
Mecanica,1,3,1,5,3,4,3,1,2,1,2,1,2,1,4,2,1,4,1,1,2,5,2,4,b
Mecanica,2,1,1,5,2,3,5,1,2,4,3,2,1,3,4,3,3,5,3,5,4,3,3,4,b
Mecanica,1,2,1,4,2,1,3,5,3,2,2,2,1,2,3,4,1,3,1,2,4,3,1,1,b
Mecanica,1,2,3,4,3,3,5,2,3,2,1,2,3,2,2,1,5,5,2,4,3,4,1,3,b
Mecanica,3,3,3,5,1,3,4,1,3,1,3,2,4,2,5,3,1,2,1,2,2,5,1,2,b
Mecanica,2,1,1,5,4,2,4,3,3,2,3,2,3,2,5,1,3,5,3,3,3,4,3,3,c
Mecanica,1,4,3,3,3,1,4,3,2,1,1,2,3,2,3,2,3,5,3,3,1,4,1,3,b
Mecanica,1,1,5,4,1,1,5,3,1,1,5,1,1,2,4,3,3,3,1,2,3,5,3,1,c
Mecanica,3,1,3,5,4,2,5,3,4,1,4,2,5,1,5,1,5,5,2,2,1,4,4,2,c
Mecanica,3,4,1,5,4,1,4,4,3,1,2,3,2,1,4,3,4,5,2,3,1,5,1,3,c
Mecanica,2,3,2,5,1,3,4,4,2,3,2,1,2,4,5,1,2,4,3,1,1,4,1,3,a
Mecanica,2,1,2,5,1,2,5,3,2,2,2,3,4,3,3,3,3,5,1,3,5,5,2,2,a
Mecanica,2,2,2,5,1,5,5,4,2,1,3,2,2,4,5,3,2,4,2,2,1,5,2,3,b
Mecanica,1,3,3,5,2,2,3,3,2,2,4,2,3,2,4,2,3,5,1,2,4,4,3,4,b
Mecanica,2,2,2,4,4,3,4,2,2,3,2,4,3,1,3,2,2,4,1,2,3,5,3,1,c
Mecanica,2,1,1,4,2,1,4,3,4,2,4,3,3,2,2,1,3,5,1,1,4,5,1,1,b
Mecanica,2,1,1,5,1,2,3,3,1,2,4,4,1,2,4,3,2,5,2,1,2,4,1,3,c
Mecanica,1,2,1,3,3,3,5,2,3,5,1,4,1,4,3,3,3,5,4,3,3,4,3,1,c
Mecanica,1,1,1,2,1,1,5,3,2,3,3,2,2,2,3,5,3,4,2,2,1,4,1,4,b
Mecanica,3,3,2,4,1,5,5,4,1,3,2,3,2,1,5,1,3,4,3,1,2,4,1,1,c
Mecanica,2,1,1,4,1,3,3,3,2,1,3,1,4,2,5,2,1,3,1,3,5,5,2,3,c
Mecanica,2,3,1,5,3,1,3,1,2,2,3,1,4,2,3,2,3,4,2,1,2,4,2,1,c
Mecanica,3,1,3,4,4,3,5,1,3,1,4,1,1,2,5,2,1,5,3,4,1,4,2,1,b
Mecanica,5,1,1,4,2,1,1,1,2,2,1,3,1,2,4,3,2,4,5,1,5,5,2,3,b
Mecanica,3,1,3,4,1,3,4,2,2,3,3,1,4,3,4,2,2,4,1,1,1,4,2,5,c
Mecanica,2,2,4,5,2,1,5,3,1,1,3,4,2,1,4,2,3,3,1,1,2,5,3,4,b
Mecanica,1,2,3,5,1,2,3,1,1,5,3,2,5,2,5,1,2,4,1,2,3,5,2,1,a
Mecanica,4,1,3,3,4,1,4,2,2,4,3,2,1,3,4,2,3,5,3,2,1,4,1,5,c
Mecanica,1,3,4,5,3,2,4,3,1,3,1,1,3,2,1,1,2,4,2,2,3,4,5,3,c
Mecanica,3,3,1,5,3,2,5,1,1,5,2,1,1,2,5,4,4,4,2,3,1,3,2,4,c
Mecanica,3,5,3,5,4,3,5,4,1,3,3,2,3,2,5,3,3,4,1,1,1,5,3,2,c
Mecanica,1,2,1,5,3,1,5,1,2,4,2,2,2,1,4,1,1,4,3,3,4,5,2,1,b
Mecanica,2,3,3,5,2,2,4,3,1,1,2,3,3,1,4,2,1,3,2,4,1,5,1,5,c
Mecanica,2,3,2,5,2,3,5,1,2,1,2,4,1,2,4,4,1,4,2,2,1,5,1,2,b
Mecanica,4,1,3,5,3,1,5,3,3,2,3,3,1,1,4,3,5,4,3,4,1,5,1,1,b
Mecanica,3,4,3,4,5,1,5,1,3,3,1,1,3,2,4,1,2,4,5,1,2,4,1,4,b
Mecanica,1,1,2,4,1,3,4,2,4,3,2,3,1,2,2,3,2,5,1,3,5,5,3,3,c
Mecanica,3,1,4,4,3,1,4,2,4,2,2,1,1,3,1,4,3,5,1,3,3,5,3,2,c
Mecanica,3,3,3,4,2,1,4,2,1,3,1,2,3,2,4,1,1,3,2,1,2,5,3,2,c
Mecanica,1,1,3,5,2,3,5,2,2,2,3,3,2,1,3,2,3,5,1,2,2,4,1,2,b
Mecanica,2,2,1,3,2,2,5,1,1,5,1,3,1,4,5,3,4,5,1,3,1,5,3,2,a
Mecanica,3,3,3,1,1,3,5,3,2,3,1,2,1,3,4,1,3,5,1,1,1,5,1,3,c
Mecanica,3,3,2,4,1,4,5,3,4,4,2,4,3,2,3,1,2,4,2,3,1,5,3,1,b
Mecanica,2,1,5,5,2,3,4,3,4,1,1,3,2,1,3,2,1,3,2,2,1,4,1,4,a
Mecanica,2,3,1,4,3,4,3,3,4,2,1,1,3,2,4,1,2,5,2,3,2,4,1,2,c
Mecanica,4,1,1,4,1,3,4,5,4,1,5,2,2,1,4,3,2,4,5,2,2,5,2,3,c
Mecanica,5,2,4,4,3,3,5,1,3,2,1,2,3,1,4,1,4,4,3,1,1,4,2,3,b
Mecanica,1,2,5,5,1,1,4,1,3,2,3,2,3,2,5,2,3,3,3,3,1,4,1,2,c
Mecanica,1,2,5,5,3,3,1,2,2,1,2,2,2,1,4,1,3,5,1,5,1,5,1,2,c
Mecanica,5,1,1,5,1,1,5,2,3,3,1,2,4,1,5,2,2,5,1,3,1,4,2,2,b
Mecanica,2,2,1,3,1,2,4,1,3,1,2,3,4,1,4,2,3,5,2,1,2,2,3,5,b
Mecanica,2,3,2,3,1,3,5,3,2,3,3,2,4,1,2,1,2,3,3,1,3,4,1,2,c
Mecanica,1,2,3,3,1,3,4,4,4,3,2,2,3,3,5,1,2,4,2,3,2,5,4,1,b
Mecanica,1,2,3,5,1,4,5,1,1,1,2,3,1,1,4,3,5,4,2,1,2,5,1,3,b
Mecanica,1,4,2,4,1,3,5,3,1,2,5,3,1,2,5,2,1,5,4,1,2,3,3,3,c
Mecanica,5,2,2,4,1,1,3,3,2,4,3,3,2,1,4,4,2,5,1,1,1,5,2,1,b
Mecanica,2,2,2,5,1,2,5,1,4,1,1,2,2,1,5,2,2,5,1,2,3,2,2,4,c
Mecanica,3,1,2,3,3,2,5,3,1,4,3,3,3,2,4,3,3,4,2,1,2,3,5,1,c
Mecanica,1,3,1,4,2,2,4,1,1,3,1,2,1,2,3,2,1,5,3,2,1,4,1,3,a
Mecanica,5,3,2,3,1,3,3,5,2,1,3,2,2,4,5,3,4,4,1,1,3,3,2,2,c
Mecanica,3,3,3,5,3,1,3,3,4,2,3,3,2,3,5,1,2,3,2,4,2,5,2,3,a
Mecanica,4,3,5,4,2,2,4,4,2,2,2,3,4,3,4,1,1,5,3,3,4,4,3,3,b
Mecanica,4,3,1,5,2,2,5,3,4,1,5,3,3,2,4,3,1,4,1,2,3,4,1,1,c
Mecanica,3,2,1,5,4,1,4,5,3,5,4,5,2,1,5,2,1,4,1,3,2,4,1,3,c
Mecanica,3,2,2,3,1,2,4,2,1,1,3,1,1,3,5,4,1,5,2,4,2,5,2,2,c
Mecanica,1,1,2,5,3,1,4,2,5,5,4,2,1,1,4,3,2,4,1,1,2,3,3,1,c
Mecanica,2,2,3,4,3,1,5,1,2,1,1,1,3,2,5,1,1,5,1,5,1,5,1,1,c
Mecanica,1,3,5,5,3,3,3,4,4,1,3,3,1,3,4,4,3,4,4,1,2,4,3,2,c
Mecanica,2,3,2,4,3,2,3,2,2,1,4,3,2,2,5,1,4,3,3,1,3,5,1,3,c
Mecanica,2,4,2,5,2,2,5,1,1,5,2,2,3,2,5,2,1,3,1,3,1,3,3,3,b
Mecanica,1,3,5,4,3,3,4,2,1,3,4,2,4,5,4,3,4,3,1,2,3,5,2,2,b
Mecanica,4,3,5,3,3,3,5,1,1,1,1,2,3,1,5,3,4,5,2,1,3,2,2,1,c
Mecanica,3,1,2,5,1,1,5,1,3,1,4,4,4,3,3,3,1,4,2,3,5,5,2,1,c
Mecanica,3,2,2,5,2,1,4,2,3,3,2,1,3,1,3,1,2,4,3,1,3,4,5,2,b
Mecanica,3,2,1,4,3,2,5,2,3,1,4,1,3,2,5,3,2,4,3,4,1,2,2,3,a
Mecanica,2,1,1,5,2,3,4,1,1,2,2,2,1,1,5,1,3,5,5,1,1,4,1,1,a
Mecanica,1,3,1,5,1,3,5,1,1,1,2,3,4,3,3,3,3,5,1,2,3,5,2,4,b
Mecanica,2,2,3,5,1,5,3,2,3,4,2,4,2,1,3,2,2,4,2,4,1,4,1,3,c
Mecanica,2,2,2,4,2,1,5,2,4,1,2,1,2,2,4,2,3,2,1,1,4,5,2,3,b
Mecanica,1,1,2,5,2,3,5,1,1,3,1,1,2,3,3,5,2,5,1,3,3,3,3,5,c
Mecanica,2,3,5,4,2,3,5,4,4,2,4,1,1,3,5,2,1,4,3,2,2,5,1,2,b
Mecanica,2,1,1,3,2,3,2,2,1,4,1,3,1,2,5,2,2,5,2,1,3,4,1,1,b
Mecanica,3,3,2,5,5,1,5,3,2,1,2,2,2,1,5,4,4,5,1,1,2,3,3,2,a
Mecanica,3,3,5,5,1,3,4,3,2,2,3,4,1,1,4,2,3,5,3,1,2,3,1,1,b
Mecanica,4,3,1,4,1,2,3,5,3,2,2,5,2,3,4,1,2,5,1,1,1,4,1,3,c
Mecanica,1,2,2,1,2,1,4,1,3,1,1,1,2,3,4,1,1,4,3,1,1,3,4,2,a
Mecanica,3,2,2,1,2,1,4,4,2,1,2,4,4,1,5,3,3,4,4,2,3,4,1,1,b
Mecanica,1,1,1,5,3,1,5,2,3,2,2,1,2,3,5,2,2,5,3,3,3,5,4,2,b
Mecanica,1,1,3,4,2,1,4,1,3,2,2,3,5,4,2,1,2,5,3,4,3,5,2,2,c
Mecanica,2,2,4,3,1,1,5,2,5,2,3,1,1,2,5,2,4,4,1,1,5,4,3,3,c
Mecanica,1,1,1,4,5,1,4,1,1,2,1,1,3,2,5,3,1,4,5,4,2,4,1,1,b
Mecanica,2,1,3,3,2,3,3,2,2,2,4,2,1,3,4,1,3,4,3,4,2,2,4,1,c
Mecanica,1,3,4,3,4,3,5,5,1,1,4,3,2,2,4,2,4,4,3,3,3,5,2,3,c
