Carrera_Target,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
Industrial,1,2,3,3,2,4,4,1,3,1,1,3,1,3,3,3,2,3,1,2,4,5,2,1,e
Administracion,3,1,1,2,4,5,1,4,1,2,2,4,3,1,1,5,1,2,3,3,5,2,4,1,d
Mecanica,1,2,3,5,3,1,5,1,3,5,1,2,3,4,3,3,1,4,2,2,1,4,3,3,a
Industrial,2,2,3,2,2,4,4,1,2,1,1,3,1,4,3,4,2,1,1,2,4,5,2,1,e
Gestion,3,2,1,1,3,4,3,1,1,3,1,3,1,4,1,4,2,3,2,2,4,5,3,2,f
Industrial,3,3,1,1,3,4,5,2,1,4,3,2,2,4,1,1,2,2,2,2,1,4,3,4,f
Mecatronica,1,2,3,4,3,1,4,2,3,3,1,2,3,3,3,1,3,4,1,2,1,2,2,4,b
Civil,2,3,5,1,3,2,2,4,1,2,3,2,1,2,1,1,2,3,4,2,3,3,4,2,a
Mecatronica,3,1,3,4,3,2,4,1,1,4,1,2,1,2,5,1,2,3,1,2,1,2,2,4,b
Gestion,1,3,1,3,2,4,3,1,3,4,1,5,2,2,2,4,2,4,2,2,4,1,3,2,e
Mecanica,2,3,4,4,1,3,4,4,1,2,4,3,2,1,5,2,2,4,4,1,3,3,3,2,b
Administracion,2,1,1,2,4,5,2,1,1,1,2,4,4,1,1,4,2,3,1,3,4,2,2,2,d
Contaduria,4,2,3,2,4,2,1,3,2,1,1,3,5,1,3,1,1,3,5,5,1,2,3,2,d
Mecatronica,1,1,3,4,4,1,5,1,3,1,4,2,4,1,4,3,1,4,3,2,4,2,2,3,b
Software,5,4,4,1,3,2,2,4,4,2,2,2,4,4,2,2,4,2,4,4,1,1,4,2,a
Mecatronica,3,3,4,4,1,1,5,3,1,3,5,1,3,2,4,1,3,4,5,1,2,3,3,3,c
Gestion,1,2,2,1,2,4,3,1,3,1,1,5,1,2,2,4,1,3,1,2,4,3,2,1,e
Administracion,1,3,2,1,5,4,1,2,2,3,1,5,3,3,2,5,2,1,1,1,3,1,2,1,e
Software,3,2,2,1,3,1,4,2,3,3,1,2,1,2,3,1,3,3,1,2,1,3,3,5,a
Mecatronica,2,4,2,4,2,3,4,1,3,5,3,3,1,3,4,1,3,5,3,1,3,1,2,4,b
Contaduria,5,3,1,2,4,2,2,1,5,3,1,1,4,2,2,3,3,1,2,4,4,2,2,3,d
Administracion,4,1,1,1,4,5,2,4,1,1,3,4,4,1,1,3,1,3,3,2,4,3,2,3,d
Contaduria,5,3,1,3,4,2,1,2,1,2,2,2,4,1,2,3,2,2,3,4,3,1,1,3,d
Civil,2,1,5,3,1,3,1,4,2,1,4,3,2,3,4,2,1,3,4,2,3,3,3,2,b
Administracion,1,3,1,1,5,4,2,1,5,3,1,5,1,2,2,5,5,1,1,1,4,3,2,3,f
Administracion,1,3,2,3,4,4,3,2,3,2,1,5,2,2,2,5,1,4,1,1,5,2,2,2,e
Mecanica,2,3,1,4,1,3,4,2,1,2,2,4,2,2,4,2,2,5,3,1,3,5,1,3,b
Administracion,3,1,1,2,3,5,1,3,1,1,3,4,1,1,1,4,2,2,3,2,4,2,2,1,e
Administracion,3,2,3,2,3,4,1,3,2,2,1,5,1,2,3,4,2,3,1,2,5,2,1,1,e
Contaduria,4,2,2,1,4,1,2,1,2,1,2,2,5,3,3,3,1,3,1,4,1,3,2,1,d
Software,2,4,1,2,1,2,2,2,4,5,2,1,2,1,2,3,5,2,3,1,3,2,3,5,a
Industrial,3,1,2,1,3,5,4,3,2,1,1,2,3,5,1,2,1,1,3,2,1,4,3,1,f
Gestion,2,3,2,3,1,5,4,2,1,3,2,4,1,2,1,4,2,3,1,2,3,3,2,2,f
Mecatronica,2,2,1,4,2,3,4,2,1,4,1,2,1,2,5,1,2,5,1,2,3,3,3,4,c
Gestion,2,2,1,2,1,5,1,2,1,2,2,4,1,1,2,4,2,1,1,1,4,2,2,2,e
Mecanica,1,1,4,4,1,1,4,4,2,2,4,3,1,2,4,2,2,4,3,1,3,3,3,3,c
Administracion,1,3,2,1,5,4,2,1,4,3,3,4,3,1,2,3,3,1,3,4,4,3,2,3,e
Industrial,1,3,2,2,3,4,5,3,3,1,1,1,3,5,1,1,1,5,2,1,1,5,2,2,c
Contaduria,5,1,2,4,4,1,1,2,2,3,2,2,5,2,1,1,3,3,3,4,2,2,2,1,d
Mecatronica,3,1,1,3,3,4,4,1,1,4,1,2,3,2,5,1,1,3,1,2,1,1,2,4,b
Mecatronica,2,4,1,5,2,3,3,1,4,4,1,3,2,2,5,1,4,4,2,2,1,1,3,4,b
Gestion,1,3,2,1,1,5,3,2,3,3,1,5,1,2,1,5,1,3,3,2,5,3,3,3,d
Mecatronica,3,1,2,4,1,2,4,1,2,4,2,3,1,1,4,1,2,4,3,2,2,2,2,4,c
Industrial,1,2,1,3,2,4,4,1,1,3,1,3,1,4,2,4,2,3,2,2,4,5,2,2,e
Mecatronica,1,2,1,5,2,4,5,1,1,4,1,2,2,2,4,1,2,4,2,2,1,1,1,3,c
Mecatronica,2,3,1,5,2,3,5,1,1,4,2,3,2,2,4,2,2,4,2,2,3,3,1,3,c
Industrial,1,1,5,2,2,4,4,4,1,1,3,1,3,3,3,2,1,1,3,1,1,4,3,2,c
Civil,2,2,4,1,3,1,2,5,1,2,4,1,1,2,2,2,3,2,4,2,2,2,4,3,b
Civil,4,1,5,2,3,1,1,5,1,1,5,3,1,2,1,1,2,3,4,2,1,2,5,1,b
Gestion,3,3,2,3,1,5,3,2,2,3,3,4,2,2,1,5,1,2,3,1,3,1,3,2,e
Software,3,4,1,3,2,2,1,1,5,4,1,3,1,2,2,3,5,3,1,1,4,3,2,5,a
Industrial,2,3,2,4,1,3,4,2,1,3,2,1,2,5,5,1,2,4,2,1,3,4,1,2,c
Software,1,3,2,1,1,5,3,2,4,4,1,5,2,1,3,3,5,1,2,2,3,3,3,5,f
Software,3,3,1,2,4,2,2,2,4,3,1,4,1,1,3,3,5,3,4,4,4,3,3,5,d
Civil,3,2,4,1,3,2,4,2,2,3,1,2,3,3,3,3,1,1,5,5,1,3,4,1,c
Software,3,5,3,1,3,1,5,3,4,5,2,1,3,4,3,1,4,2,2,3,2,1,2,4,a
Industrial,2,3,1,1,2,4,5,2,4,4,1,2,2,5,1,1,4,2,2,2,1,3,1,4,f
Civil,2,3,4,1,1,3,2,4,1,3,4,2,2,3,1,1,3,1,4,1,3,3,4,2,b
Industrial,3,2,2,3,2,4,4,1,1,2,3,3,1,3,1,3,2,3,1,2,5,5,2,1,e
Industrial,1,2,4,1,3,4,5,3,3,1,1,2,3,3,3,3,1,4,3,1,1,4,4,2,c
Contaduria,5,2,3,1,3,1,4,2,2,1,1,2,3,3,3,3,1,3,3,4,1,3,2,1,d
Mecatronica,1,2,1,5,2,3,5,2,3,4,1,1,2,2,5,1,2,4,2,1,1,4,1,3,c
Gestion,2,3,2,3,3,5,1,2,2,3,3,4,2,1,2,5,2,2,3,1,4,1,1,1,e
Software,3,4,4,1,3,1,5,3,3,5,5,1,3,4,3,1,3,3,5,1,2,1,3,5,a
Gestion,2,2,3,2,3,5,1,2,2,1,1,5,1,3,3,4,3,1,1,1,4,3,4,1,e
Gestion,1,2,2,2,2,4,4,2,2,1,1,5,1,3,2,3,2,1,2,3,4,3,1,2,e
Industrial,2,1,2,1,3,4,5,1,4,1,3,2,1,4,3,3,1,3,1,2,2,5,2,3,f
Gestion,1,2,3,2,4,4,2,1,3,1,1,5,1,2,3,4,1,3,3,2,5,3,2,2,d
Software,2,4,1,2,2,2,1,1,4,5,3,1,1,1,2,2,5,1,3,3,2,2,2,4,a
Software,3,4,2,1,1,2,1,1,4,4,2,2,4,3,2,1,4,2,2,3,2,1,2,4,a
Contaduria,4,2,3,1,4,1,1,2,2,1,1,2,5,3,2,1,1,2,2,5,1,1,3,2,d
Software,5,4,1,2,4,2,2,3,4,2,2,1,4,1,2,2,4,2,2,4,2,2,1,3,a
Mecatronica,2,3,2,4,2,3,4,2,2,5,2,1,2,3,4,1,3,5,2,1,3,1,1,4,c
Mecanica,1,3,1,5,2,3,5,1,3,4,1,2,2,2,4,1,2,4,2,3,1,4,1,3,c
Gestion,1,3,2,1,1,4,3,1,3,3,1,5,1,2,1,4,1,3,1,2,5,2,3,2,e
Mecatronica,2,3,1,5,2,3,5,1,1,4,2,3,2,2,5,1,2,5,1,2,3,1,1,4,c
Administracion,2,1,1,3,3,5,1,4,1,3,3,4,2,1,2,5,2,2,3,1,4,1,1,1,e
Mecanica,1,3,2,3,2,3,4,3,1,1,3,1,2,3,5,2,3,5,3,1,2,5,2,2,c
Contaduria,4,1,2,3,4,3,1,2,2,2,2,4,3,3,1,3,3,3,3,4,5,3,1,1,d
Contaduria,4,2,1,1,4,1,2,1,3,1,1,2,4,1,3,1,1,3,1,5,1,3,2,2,d
Industrial,2,3,1,1,3,4,5,1,4,4,1,2,1,2,3,2,1,3,2,2,1,3,3,3,f
Administracion,2,2,3,2,3,5,1,3,2,2,1,4,2,3,2,4,2,2,1,1,4,1,4,1,f
Contaduria,4,2,1,1,3,4,2,3,1,1,5,3,4,4,1,1,1,3,4,2,1,5,4,2,d
Civil,2,4,4,1,3,1,2,4,4,3,3,1,1,4,1,1,3,2,4,2,2,1,4,3,a
Administracion,2,2,2,2,3,4,1,2,2,2,1,5,2,1,2,4,2,2,2,1,4,1,1,2,f
Civil,1,1,4,2,2,1,1,5,2,1,4,2,1,1,2,3,1,1,4,3,1,2,5,1,b
Software,2,5,2,1,1,3,2,4,4,5,2,1,2,3,1,1,5,2,3,1,3,3,4,4,a
Civil,3,2,5,2,3,1,2,3,4,4,3,1,1,1,2,2,3,2,5,3,2,2,5,3,a
Gestion,1,2,2,1,3,4,4,1,3,1,1,3,3,2,3,3,1,3,1,2,4,3,2,1,e
Mecatronica,1,2,3,4,2,1,5,2,3,5,2,1,3,1,4,1,3,4,1,1,2,3,1,4,b
Administracion,3,1,2,3,5,5,1,2,2,2,3,4,3,3,1,4,2,2,3,3,3,1,2,1,e
Administracion,2,2,3,2,3,5,1,3,2,1,1,5,1,3,3,4,3,2,1,1,4,3,4,1,e
Civil,3,5,4,1,3,4,5,4,3,3,5,2,3,4,1,1,4,2,2,2,2,1,4,3,c
Gestion,1,2,2,3,2,4,3,2,2,3,1,5,2,3,2,5,2,1,1,3,4,3,1,1,e
Mecatronica,3,3,4,4,1,1,4,3,3,3,5,1,3,4,4,1,3,4,5,1,2,1,4,4,c
Software,2,5,2,1,3,2,2,2,5,5,2,2,3,3,1,3,5,1,3,1,3,3,3,5,a
Mecatronica,1,2,2,4,3,1,4,1,2,4,1,2,1,2,5,3,2,4,1,2,1,2,2,4,b
Mecanica,1,2,3,4,3,1,5,3,3,1,1,1,3,2,5,1,3,4,2,1,1,4,1,2,c
Mecatronica,3,1,2,4,3,1,4,2,2,4,3,2,1,2,4,3,3,3,3,2,1,2,2,4,b
Mecatronica,1,5,3,1,2,1,5,2,3,5,1,2,3,5,3,1,4,4,2,5,2,3,2,4,b
Industrial,2,3,2,4,1,5,5,2,1,2,2,2,2,5,1,2,3,2,3,1,3,4,2,2,c
Contaduria,4,1,2,3,5,2,1,1,2,1,1,3,4,1,1,1,2,2,2,5,1,1,2,2,d
Contaduria,4,2,2,2,4,1,2,2,2,1,3,3,1,2,3,3,1,3,3,4,5,3,3,2,d
Mecanica,2,3,2,4,1,3,4,2,1,3,2,1,2,2,5,1,2,3,2,1,3,3,3,4,c
Gestion,2,1,1,2,3,5,1,3,1,1,2,4,2,1,1,4,3,2,3,2,5,2,2,2,d
Mecanica,1,1,3,4,2,2,4,3,2,1,4,1,3,3,5,2,3,5,3,2,1,4,3,1,b
Industrial,1,2,1,1,3,4,4,1,3,3,1,2,1,4,3,3,1,3,1,2,1,5,2,2,f
Mecatronica,2,4,2,4,2,3,4,3,4,5,2,3,1,1,3,1,5,5,3,1,2,2,2,4,a
Civil,1,2,4,4,3,1,1,5,3,3,4,1,1,1,2,2,3,4,5,3,2,2,5,3,b
Gestion,2,2,1,2,3,4,2,2,2,1,1,4,2,1,2,4,1,2,2,1,4,1,1,2,e
Gestion,2,1,2,1,4,5,2,2,3,1,3,5,2,1,2,5,1,1,3,1,4,3,2,1,e
Mecanica,1,2,4,4,3,1,4,2,3,3,1,1,3,2,5,1,1,4,2,1,1,4,3,2,c
Civil,3,1,4,4,3,1,4,5,2,3,4,2,4,2,3,1,3,3,5,3,2,1,5,3,a
Industrial,2,1,2,2,3,5,5,4,1,1,2,2,2,5,1,2,3,2,3,1,2,4,4,3,f
Mecatronica,1,1,1,5,3,4,4,1,1,4,1,2,1,2,5,1,1,3,1,2,1,3,2,3,b
Administracion,2,1,1,1,5,4,2,1,1,3,3,4,2,1,2,5,1,2,2,2,4,1,3,2,e
Software,3,5,1,2,1,2,1,1,4,5,1,3,2,1,1,2,5,2,3,2,1,2,2,4,a
Software,2,4,3,2,3,1,1,3,4,5,2,1,1,1,2,2,5,2,3,3,2,2,1,4,a
Civil,3,1,4,1,3,4,5,5,1,3,5,2,3,4,1,1,3,4,5,2,2,3,5,2,c
Civil,1,2,4,1,3,1,2,3,3,3,4,2,3,2,2,1,3,1,3,3,1,1,5,1,a
Software,2,5,2,2,2,3,1,3,4,5,2,1,2,1,3,1,5,3,2,1,1,3,3,4,a
Software,3,4,1,2,1,3,3,1,4,4,1,3,2,2,1,1,4,2,2,2,1,1,3,5,f
Administracion,1,3,2,3,4,4,1,3,3,2,1,5,2,2,2,5,2,2,1,1,5,2,2,1,e
Administracion,2,2,1,2,4,4,2,1,3,1,1,5,1,2,3,4,1,3,1,2,5,2,2,2,e
Administracion,2,1,2,1,5,5,2,1,2,1,3,4,3,3,1,3,1,1,3,3,4,3,2,1,e
Mecanica,3,3,1,4,3,1,5,1,1,3,1,1,2,2,4,1,2,4,2,1,2,5,1,2,c
Mecanica,1,3,2,4,1,1,5,3,1,1,1,1,2,1,5,2,3,4,2,1,2,5,2,2,c
Industrial,1,2,1,3,2,4,5,1,3,3,1,3,1,4,2,3,2,4,2,2,4,5,2,2,e
Software,3,4,3,1,3,1,2,3,4,4,2,1,3,1,2,1,4,2,2,3,2,1,2,3,a
Industrial,3,2,3,3,3,4,4,3,2,1,1,1,3,5,3,2,2,5,1,2,1,5,3,1,f
Gestion,1,1,2,3,1,4,1,1,3,3,1,5,1,2,2,5,2,1,1,2,4,2,2,1,e
Contaduria,4,2,3,2,3,2,2,3,2,1,1,3,4,1,3,1,1,2,4,5,1,3,4,2,d
Gestion,4,1,1,1,1,5,2,4,1,2,3,4,1,1,1,3,2,3,4,2,5,3,3,3,d
Industrial,1,2,1,2,2,4,5,2,2,3,1,3,2,4,2,4,1,2,2,3,2,1,1,2,e
Gestion,1,3,1,3,1,4,3,1,4,4,1,4,2,2,2,5,4,2,2,2,4,1,3,3,e
Administracion,4,1,1,2,5,5,1,3,2,2,2,4,4,1,1,4,2,2,1,3,5,2,1,2,e
Industrial,4,1,3,2,3,5,1,4,2,1,3,3,1,3,1,3,1,3,4,2,5,3,4,1,f
Gestion,3,3,1,2,4,4,2,2,4,3,3,4,1,2,1,3,1,3,3,2,4,3,3,3,d
Mecatronica,3,1,3,4,1,1,4,3,2,4,3,3,1,1,4,2,3,4,3,3,2,2,2,5,c
Mecatronica,2,3,5,4,1,3,5,4,4,5,2,4,2,1,4,2,3,3,4,1,3,1,3,5,b
Civil,2,3,4,1,2,3,2,4,1,3,4,1,2,3,1,2,3,1,4,1,3,3,4,2,b
Mecanica,2,2,1,5,2,3,4,2,2,2,2,5,1,3,3,3,2,4,1,2,4,3,3,1,b
Contaduria,4,1,2,1,3,5,2,4,1,2,3,4,3,1,1,2,1,2,4,2,3,4,4,2,f
Contaduria,5,3,1,1,5,1,2,1,3,3,1,2,4,2,2,3,3,1,2,4,2,3,2,2,d
Gestion,1,1,2,3,4,4,4,1,3,4,1,5,1,2,1,5,4,3,1,2,4,2,2,3,d
Contaduria,4,3,1,2,4,5,2,2,3,1,3,3,3,1,3,3,1,3,3,4,4,3,3,2,d
Administracion,2,3,2,1,5,5,2,2,2,2,3,4,3,1,2,5,2,1,1,1,3,1,2,1,e
Gestion,3,2,2,1,3,4,4,2,3,3,1,3,1,2,1,3,1,3,1,2,4,3,3,2,d
Industrial,2,3,1,1,1,4,5,1,1,4,3,2,2,4,1,1,2,3,2,2,1,5,2,3,f
Contaduria,5,2,1,2,4,1,2,3,3,2,2,1,5,2,2,1,3,2,2,4,2,2,1,1,d
Civil,3,2,4,1,3,4,4,4,2,3,1,2,3,4,1,1,2,1,5,2,1,3,5,3,c
Civil,3,2,4,4,3,1,4,3,3,4,3,1,1,2,4,1,3,3,5,1,2,1,5,4,b
Industrial,3,2,3,1,3,4,4,1,2,3,1,2,3,2,1,1,1,3,1,2,2,3,2,2,e
Industrial,1,2,1,3,2,4,5,1,3,3,1,3,2,4,2,1,2,4,2,2,1,4,1,2,f
Gestion,2,3,2,3,1,5,4,2,1,3,2,4,2,5,2,5,2,3,2,1,4,3,1,3,f
Mecanica,2,1,1,4,1,2,3,4,2,1,4,4,4,1,4,3,3,3,4,2,5,5,3,1,b
Software,3,3,2,1,3,3,1,2,3,4,1,2,3,3,1,3,5,1,3,2,3,3,3,4,f
Industrial,2,2,1,2,1,4,4,2,2,2,1,3,1,5,2,4,2,2,2,1,3,5,1,1,e
Contaduria,4,2,2,1,3,1,4,2,2,1,1,2,3,3,3,3,1,3,3,4,1,3,4,1,d
Civil,4,1,3,2,2,2,1,3,2,1,4,3,3,3,3,3,1,1,5,2,1,3,4,2,c
Mecanica,1,2,3,5,3,3,4,1,2,1,1,2,1,3,3,3,3,5,1,2,1,5,2,1,c
Administracion,2,3,1,2,4,5,2,4,1,1,2,4,4,1,1,4,1,3,4,2,5,2,1,3,d
Mecatronica,1,2,3,4,3,1,4,3,3,4,3,1,1,1,4,1,3,4,3,3,2,2,2,5,a
Mecatronica,3,3,1,4,1,1,5,1,1,5,1,3,2,1,4,1,2,4,2,1,2,3,1,3,c
Civil,3,2,5,3,1,1,4,3,2,3,5,3,1,2,3,1,1,3,5,2,1,1,3,2,b
Administracion,1,3,2,3,4,4,1,2,3,2,1,5,2,1,2,5,1,1,3,1,5,1,1,2,e
Industrial,2,1,2,1,1,5,3,4,4,4,2,2,2,4,1,2,4,2,2,2,3,1,2,4,f
Mecanica,1,1,5,3,2,3,4,3,1,1,3,1,1,3,5,2,1,5,3,2,1,5,3,2,c
Administracion,2,3,1,2,2,5,1,2,2,2,2,4,2,1,2,5,2,2,2,1,4,1,1,2,f
Administracion,1,3,2,3,5,4,3,2,2,3,3,5,2,3,2,5,2,2,1,1,3,1,3,1,e
Software,3,3,1,1,4,4,2,2,4,3,1,4,1,2,1,3,5,3,2,4,4,3,2,4,d
Civil,1,1,4,1,3,1,5,5,2,1,4,2,3,3,3,3,1,4,5,3,1,3,4,1,b
Civil,2,1,5,4,4,1,5,5,2,1,5,3,4,1,4,3,1,3,5,2,1,2,3,3,b
Administracion,2,1,1,2,3,5,1,2,1,1,3,4,2,1,2,4,2,2,2,1,4,1,4,2,e
Contaduria,4,1,1,2,4,5,2,4,1,1,3,4,3,1,1,3,1,2,4,2,4,3,4,3,d
Software,2,5,2,1,1,2,1,3,4,5,2,1,2,3,1,2,5,2,3,1,3,2,4,4,a
Mecatronica,3,3,1,3,1,4,4,2,1,4,1,2,1,2,1,1,2,3,2,2,1,1,3,4,c
Mecatronica,1,1,1,5,2,2,5,1,2,4,1,2,1,1,5,3,2,4,1,2,1,2,3,4,b
Civil,3,1,4,1,3,1,2,5,1,3,5,2,1,2,1,1,3,3,5,2,2,1,4,3,b
Mecanica,3,1,3,4,3,1,4,3,2,3,1,2,3,2,4,3,3,4,5,2,1,2,2,1,b
Administracion,1,2,2,1,4,4,2,1,3,3,1,5,1,2,5,4,1,3,1,2,4,3,2,2,e
Industrial,1,3,4,2,3,4,5,2,3,3,1,2,2,4,4,1,1,4,2,2,1,4,3,2,c
Mecanica,2,1,2,4,1,2,4,3,2,1,3,2,1,3,5,2,3,5,3,2,1,5,2,1,c
Industrial,2,1,1,1,3,5,2,4,1,1,3,2,2,1,1,2,1,3,4,2,4,3,3,2,f
Software,2,4,1,1,1,2,2,1,4,5,3,3,2,1,1,2,4,3,2,2,3,2,3,4,a
Contaduria,5,4,1,1,4,1,2,2,3,3,2,1,4,2,2,1,3,2,2,4,2,1,1,3,a
Administracion,2,2,2,1,5,4,2,1,3,2,1,5,4,3,1,5,1,1,1,5,4,4,2,1,e
Industrial,2,2,2,2,3,5,4,2,2,1,1,3,1,5,3,3,1,1,1,1,3,3,1,2,e
Administracion,2,3,2,2,5,5,2,2,2,2,2,4,3,1,1,5,1,1,3,1,3,3,1,2,d
Contaduria,4,3,1,2,4,2,1,2,1,2,1,2,5,1,1,1,1,2,3,4,3,2,3,2,d
Software,3,5,1,1,1,2,3,1,5,5,1,2,2,2,1,3,5,1,2,2,1,3,2,4,f
Administracion,2,3,1,3,5,5,3,3,3,2,2,4,4,1,2,4,2,2,2,1,4,2,2,2,d
Mecanica,1,2,3,4,3,1,4,3,3,1,1,1,3,2,5,3,1,3,1,2,1,5,3,2,b
Industrial,2,1,1,2,2,5,4,3,1,1,2,3,1,5,3,2,3,3,3,2,2,5,2,2,f
Gestion,2,1,2,3,1,5,4,1,1,1,2,3,1,2,1,4,2,3,1,2,5,5,2,2,f
Software,1,4,1,2,1,2,2,1,5,5,1,2,2,1,2,3,5,1,3,1,2,3,2,5,a
Civil,5,2,4,2,3,2,2,5,1,1,3,2,4,1,2,2,2,2,4,4,1,2,3,3,a
Contaduria,5,1,2,1,5,1,1,1,1,3,2,2,4,3,1,1,2,1,3,5,2,1,2,1,d
Contaduria,4,3,1,2,4,5,1,4,1,1,2,4,4,1,1,3,1,2,3,4,3,3,3,3,d
Industrial,2,1,2,3,1,5,4,2,1,2,3,4,1,3,1,3,2,3,3,2,5,3,2,1,f
Software,3,5,1,1,1,3,3,1,4,4,1,3,2,1,1,2,5,2,2,2,3,3,3,4,f
Administracion,2,2,1,1,4,5,2,3,1,2,3,4,1,2,1,4,2,2,1,2,4,3,2,2,e
Civil,2,3,5,1,3,2,2,4,1,2,3,2,2,1,2,2,2,2,4,4,1,2,4,2,a
Civil,1,2,4,1,3,2,5,4,2,1,4,2,3,3,3,3,1,1,5,1,1,3,4,2,b
Administracion,3,3,2,3,3,4,3,2,2,3,1,5,3,1,2,5,1,2,1,1,3,1,3,2,e
Administracion,1,3,2,1,5,4,3,2,3,3,1,5,1,2,2,5,2,1,1,1,5,1,2,2,e
Contaduria,4,1,1,2,4,2,2,1,1,1,1,3,5,1,1,3,1,2,1,4,4,2,2,2,d
Administracion,3,3,2,1,4,4,2,1,3,3,3,4,1,2,1,5,2,1,1,2,5,1,2,2,e
Contaduria,4,2,1,1,4,1,1,3,1,3,3,2,4,2,1,1,2,2,2,5,1,2,3,3,d
Gestion,1,3,1,1,1,5,3,4,4,4,2,4,2,1,1,5,4,2,2,2,4,1,3,5,f
Civil,3,3,4,3,1,1,5,5,3,3,5,1,2,1,4,1,3,4,5,1,2,3,5,2,c
Gestion,1,2,2,3,2,4,4,1,3,4,1,5,1,3,2,5,2,1,1,3,4,3,3,1,e
Contaduria,5,3,1,2,5,2,1,2,3,2,2,2,4,1,2,3,2,2,3,4,3,1,1,2,d
Gestion,1,3,2,3,3,4,3,2,2,3,1,5,3,3,2,5,1,1,1,3,3,1,3,1,e
Industrial,3,1,1,1,3,5,5,3,2,1,3,4,3,5,1,2,1,2,3,2,2,4,4,1,f
Software,2,5,4,1,3,1,2,2,3,3,2,2,3,3,1,3,3,1,3,1,3,3,4,4,a
Industrial,1,1,3,1,3,4,5,1,1,1,1,2,3,4,1,2,2,2,2,2,1,5,2,3,f
Administracion,3,2,1,3,5,4,2,3,3,2,1,4,4,2,1,4,2,2,1,3,4,2,2,2,d
Mecatronica,3,2,2,4,1,2,4,2,2,4,2,1,1,2,5,1,2,5,1,2,3,2,1,4,c
Mecanica,2,1,1,4,1,3,4,2,1,3,3,3,1,2,4,2,2,5,3,2,3,3,3,3,c
Software,2,5,3,2,3,1,1,3,4,5,2,1,1,4,1,1,5,2,3,1,2,1,1,4,a
Civil,2,1,5,2,2,3,1,5,1,1,4,3,2,3,1,1,2,1,4,2,3,3,4,2,b
Mecanica,1,2,3,5,3,1,4,1,1,3,1,2,1,2,4,1,2,4,2,2,1,5,2,3,c
Software,2,5,3,1,2,1,5,1,4,5,1,2,3,4,3,1,4,1,2,2,2,3,2,4,a
Administracion,2,1,1,3,3,5,1,2,1,2,3,4,2,1,2,5,2,2,2,1,4,1,2,1,e
Industrial,3,2,1,2,3,4,4,3,2,1,1,1,3,4,1,2,1,5,1,2,1,5,3,2,c
Mecatronica,3,1,3,4,3,1,4,1,2,3,1,2,1,1,4,1,2,4,1,2,1,2,2,4,b
Mecatronica,1,2,1,5,2,3,5,1,3,4,1,2,2,3,5,3,1,4,1,2,1,3,3,5,b
Mecanica,3,2,3,2,3,4,5,3,1,1,1,1,3,4,1,1,1,5,2,2,1,5,3,2,c
Mecanica,4,1,3,4,1,2,4,4,2,2,4,2,1,1,4,3,2,3,4,2,1,2,3,1,b
Administracion,3,3,1,1,5,5,2,4,1,3,3,4,3,1,1,2,2,2,4,2,3,1,3,2,d
Industrial,3,2,2,2,2,4,4,2,2,2,1,1,1,5,2,3,2,2,1,1,3,5,1,1,e
Administracion,2,2,1,1,5,5,2,3,1,2,2,4,1,1,1,4,2,2,2,2,5,1,1,2,f
Contaduria,2,3,4,1,3,2,2,4,3,3,3,2,3,3,2,3,3,1,4,4,3,3,4,3,a
Industrial,3,2,1,1,3,4,4,1,1,1,1,3,1,4,3,2,1,3,1,2,1,5,3,2,f
Civil,3,1,4,3,1,1,1,5,2,3,5,1,3,2,4,2,2,3,5,3,2,1,5,2,b
Administracion,1,3,2,1,5,4,3,2,3,3,1,5,1,2,2,5,2,1,1,1,3,1,3,2,e
Mecanica,2,1,1,5,2,3,5,1,2,5,2,2,2,3,4,2,2,5,3,1,3,4,2,3,b
Software,2,5,3,1,1,2,2,3,4,5,2,1,2,4,2,1,4,2,3,3,2,1,4,4,a
Mecanica,3,3,2,4,1,1,4,2,2,2,2,1,1,2,4,2,2,5,3,1,3,4,1,1,c
Gestion,2,3,2,2,1,5,3,2,1,3,3,4,2,1,2,5,2,2,2,1,4,1,1,2,e
Industrial,2,2,2,1,2,5,4,2,3,1,2,1,1,5,3,3,2,3,3,3,1,5,2,2,f
Mecanica,1,2,3,4,3,1,5,1,3,3,1,2,3,2,3,1,1,4,2,5,1,4,2,3,c
Software,1,3,1,3,1,2,3,1,4,4,1,3,2,2,1,3,5,3,3,2,4,2,2,4,a
Administracion,2,2,1,2,5,5,2,1,2,2,2,4,3,1,3,4,2,2,2,3,4,4,2,2,f
Mecatronica,3,3,4,4,1,1,5,3,1,4,5,3,1,2,4,1,2,4,2,2,2,1,2,4,c
Mecanica,2,3,1,4,1,3,4,1,1,3,2,3,2,2,4,2,2,4,2,1,3,5,2,3,c
Civil,1,3,4,3,1,3,1,4,1,3,5,1,2,2,1,1,2,1,5,1,2,3,5,2,c
